Time,Error,Actual Speed,Torque,Target Speed
187.5,0.0368582,88.4778,142.264,88.5146
187.6,0.0367624,88.4779,142.264,88.5146
187.7,0.0366668,88.478,142.264,88.5146
187.8,0.0365714,88.4781,142.264,88.5146
187.9,0.0364763,88.4782,142.264,88.5146
188,0.0363814,88.4782,142.264,88.5146
188.1,0.0362868,88.4783,142.264,88.5146
188.2,0.0361924,88.4784,142.263,88.5146
188.3,0.0360983,88.4785,142.263,88.5146
188.4,0.0360044,88.4786,142.263,88.5146
188.5,0.0359107,88.4787,142.263,88.5146
188.6,0.0358173,88.4788,142.263,88.5146
188.7,0.0357242,88.4789,142.263,88.5146
188.8,0.0356313,88.479,142.263,88.5146
188.9,0.0355386,88.4791,142.263,88.5146
189,0.0354462,88.4792,142.262,88.5146
189.1,0.035354,88.4793,142.262,88.5146
189.2,0.035262,88.4794,142.262,88.5146
189.3,0.0351703,88.4795,142.262,88.5146
189.4,0.0350788,88.4795,142.262,88.5146
189.5,0.0349876,88.4796,142.262,88.5146
189.6,0.0348966,88.4797,142.262,88.5146
189.7,0.0348058,88.4798,142.262,88.5146
189.8,0.0347153,88.4799,142.261,88.5146
189.9,0.034625,88.48,142.261,88.5146
190,0.0345349,88.4801,142.261,88.5146
190.1,0.0344451,88.4802,142.261,88.5146
190.2,0.0343555,88.4803,142.261,88.5146
190.3,0.0342662,88.4804,142.261,88.5146
190.4,0.0341771,88.4805,142.261,88.5146
190.5,0.0340882,88.4805,142.261,88.5146
190.6,0.0339995,88.4806,142.26,88.5146
190.7,0.0339111,88.4807,142.26,88.5146
190.8,0.0338229,88.4808,142.26,88.5146
190.9,0.0337349,88.4809,142.26,88.5146
191,0.0336472,88.481,142.26,88.5146
191.1,0.0335597,88.4811,142.26,88.5146
191.2,0.0334724,88.4812,142.26,88.5146
191.3,0.0333853,88.4812,142.26,88.5146
191.4,0.0332985,88.4813,142.259,88.5146
191.5,0.0332119,88.4814,142.259,88.5146
191.6,0.0331255,88.4815,142.259,88.5146
191.7,0.0330393,88.4816,142.259,88.5146
191.8,0.0329534,88.4817,142.259,88.5146
191.9,0.0328677,88.4818,142.259,88.5146
192,0.0327822,88.4818,142.259,88.5146
192.1,0.0326969,88.4819,142.259,88.5146
192.2,0.0326119,88.482,142.259,88.5146
192.3,0.0325271,88.4821,142.258,88.5146
192.4,0.0324425,88.4822,142.258,88.5146
192.5,0.0323581,88.4823,142.258,88.5146
192.6,0.0322739,88.4824,142.258,88.5146
192.7,0.03219,88.4824,142.258,88.5146
192.8,0.0321063,88.4825,142.258,88.5146
192.9,0.0320228,88.4826,142.258,88.5146
193,0.0319395,88.4827,142.258,88.5146
193.1,0.0318564,88.4828,142.258,88.5146
193.2,0.0317736,88.4829,142.257,88.5146
193.3,0.0316909,88.4829,142.257,88.5146
193.4,0.0316085,88.483,142.257,88.5146
193.5,0.0315263,88.4831,142.257,88.5146
193.6,0.0314443,88.4832,142.257,88.5146
193.7,0.0313625,88.4833,142.257,88.5146
193.8,0.0312809,88.4833,142.257,88.5146
193.9,0.0311996,88.4834,142.257,88.5146
194,0.0311184,88.4835,142.256,88.5146
194.1,0.0310375,88.4836,142.256,88.5146
194.2,0.0309568,88.4837,142.256,88.5146
194.3,0.0308763,88.4838,142.256,88.5146
194.4,0.0307959,88.4838,142.256,88.5146
194.5,0.0307158,88.4839,142.256,88.5146
194.6,0.030636,88.484,142.256,88.5146
194.7,0.0305563,88.4841,142.256,88.5146
194.8,0.0304768,88.4842,142.256,88.5146
194.9,0.0303975,88.4842,142.255,88.5146
195,0.0303185,88.4843,142.255,88.5146
195.1,0.0302396,88.4844,142.255,88.5146
195.2,0.030161,88.4845,142.255,88.5146
195.3,0.0300825,88.4845,142.255,88.5146
195.4,0.0300043,88.4846,142.255,88.5146
195.5,0.0299262,88.4847,142.255,88.5146
195.6,0.0298484,88.4848,142.255,88.5146
195.7,0.0297708,88.4849,142.255,88.5146
195.8,0.0296934,88.4849,142.255,88.5146
195.9,0.0296161,88.485,142.254,88.5146
196,0.0295391,88.4851,142.254,88.5146
196.1,0.0294623,88.4852,142.254,88.5146
196.2,0.0293856,88.4852,142.254,88.5146
196.3,0.0293092,88.4853,142.254,88.5146
196.4,0.029233,88.4854,142.254,88.5146
196.5,0.0291569,88.4855,142.254,88.5146
196.6,0.0290811,88.4855,142.254,88.5146
196.7,0.0290055,88.4856,142.254,88.5146
196.8,0.02893,88.4857,142.253,88.5146
196.9,0.0288548,88.4858,142.253,88.5146
197,0.0287797,88.4858,142.253,88.5146
197.1,0.0287049,88.4859,142.253,88.5146
197.2,0.0286302,88.486,142.253,88.5146
197.3,0.0285558,88.4861,142.253,88.5146
197.4,0.0284815,88.4861,142.253,88.5146
197.5,0.0284074,88.4862,142.253,88.5146
197.6,0.0283335,88.4863,142.253,88.5146
197.7,0.0282598,88.4864,142.253,88.5146
197.8,0.0281863,88.4864,142.252,88.5146
197.9,0.028113,88.4865,142.252,88.5146
198,0.0280399,88.4866,142.252,88.5146
198.1,0.027967,88.4867,142.252,88.5146
198.2,0.0278942,88.4867,142.252,88.5146
198.3,0.0278217,88.4868,142.252,88.5146
198.4,0.0277493,88.4869,142.252,88.5146
198.5,0.0276772,88.487,142.252,88.5146
198.6,0.0276052,88.487,142.252,88.5146
198.7,0.0275334,88.4871,142.252,88.5146
198.8,0.0274618,88.4872,142.251,88.5146
198.9,0.0273903,88.4872,142.251,88.5146
199,0.0273191,88.4873,142.251,88.5146
199.1,0.027248,88.4874,142.251,88.5146
199.2,0.0271772,88.4875,142.251,88.5146
199.3,0.0271065,88.4875,142.251,88.5146
199.4,0.027036,88.4876,142.251,88.5146
199.5,0.0269657,88.4877,142.251,88.5146
199.6,0.0268955,88.4877,142.251,88.5146
199.7,0.0268256,88.4878,142.251,88.5146
199.8,0.0267558,88.4879,142.25,88.5146
199.9,0.0266862,88.4879,142.25,88.5146
200,0.0266168,88.488,142.25,88.5146
200.1,0.0265476,88.4881,142.25,88.5146
200.2,0.0264785,88.4881,142.25,88.5146
200.3,0.0264097,88.4882,142.25,88.5146
200.4,0.026341,88.4883,142.25,88.5146
200.5,0.0262725,88.4884,142.25,88.5146
200.6,0.0262041,88.4884,142.25,88.5146
200.7,0.026136,88.4885,142.25,88.5146
200.8,0.026068,88.4886,142.25,88.5146
200.9,0.0260002,88.4886,142.249,88.5146
201,0.0259326,88.4887,142.249,88.5146
201.1,0.0258651,88.4888,142.249,88.5146
201.2,0.0257979,88.4888,142.249,88.5146
201.3,0.0257308,88.4889,142.249,88.5146
201.4,0.0256639,88.489,142.249,88.5146
201.5,0.0255971,88.489,142.249,88.5146
201.6,0.0255305,88.4891,142.249,88.5146
201.7,0.0254641,88.4892,142.249,88.5146
201.8,0.0253979,88.4892,142.249,88.5146
201.9,0.0253318,88.4893,142.249,88.5146
202,0.025266,88.4894,142.248,88.5146
202.1,0.0252002,88.4894,142.248,88.5146
202.2,0.0251347,88.4895,142.248,88.5146
202.3,0.0250693,88.4896,142.248,88.5146
202.4,0.0250041,88.4896,142.248,88.5146
202.5,0.0249391,88.4897,142.248,88.5146
202.6,0.0248742,88.4898,142.248,88.5146
202.7,0.0248095,88.4898,142.248,88.5146
202.8,0.024745,88.4899,142.248,88.5146
202.9,0.0246806,88.4899,142.248,88.5146
203,0.0246165,88.49,142.248,88.5146
203.1,0.0245524,88.4901,142.247,88.5146
203.2,0.0244886,88.4901,142.247,88.5146
203.3,0.0244249,88.4902,142.247,88.5146
203.4,0.0243614,88.4903,142.247,88.5146
203.5,0.024298,88.4903,142.247,88.5146
203.6,0.0242348,88.4904,142.247,88.5146
203.7,0.0241718,88.4905,142.247,88.5146
203.8,0.0241089,88.4905,142.247,88.5146
203.9,0.0240462,88.4906,142.247,88.5146
204,0.0239837,88.4906,142.247,88.5146
204.1,0.0239213,88.4907,142.247,88.5146
204.2,0.0238591,88.4908,142.246,88.5146
204.3,0.023797,88.4908,142.246,88.5146
204.4,0.0237351,88.4909,142.246,88.5146
204.5,0.0236734,88.491,142.246,88.5146
204.6,0.0236118,88.491,142.246,88.5146
204.7,0.0235504,88.4911,142.246,88.5146
204.8,0.0234891,88.4911,142.246,88.5146
204.9,0.0234281,88.4912,142.246,88.5146
205,0.0233671,88.4913,142.246,88.5146
205.1,0.0233063,88.4913,142.246,88.5146
205.2,0.0232457,88.4914,142.246,88.5146
205.3,0.0231853,88.4914,142.246,88.5146
205.4,0.023125,88.4915,142.245,88.5146
205.5,0.0230648,88.4916,142.245,88.5146
205.6,0.0230048,88.4916,142.245,88.5146
205.7,0.022945,88.4917,142.245,88.5146
205.8,0.0228853,88.4917,142.245,88.5146
205.9,0.0228258,88.4918,142.245,88.5146
206,0.0227664,88.4919,142.245,88.5146
206.1,0.0227072,88.4919,142.245,88.5146
206.2,0.0226482,88.492,142.245,88.5146
206.3,0.0225893,88.492,142.245,88.5146
206.4,0.0225305,88.4921,142.245,88.5146
206.5,0.0224719,88.4922,142.245,88.5146
206.6,0.0224135,88.4922,142.244,88.5146
206.7,0.0223552,88.4923,142.244,88.5146
206.8,0.022297,88.4923,142.244,88.5146
206.9,0.022239,88.4924,142.244,88.5146
207,0.0221812,88.4924,142.244,88.5146
207.1,0.0221235,88.4925,142.244,88.5146
207.2,0.022066,88.4926,142.244,88.5146
207.3,0.0220086,88.4926,142.244,88.5146
207.4,0.0219513,88.4927,142.244,88.5146
207.5,0.0218942,88.4927,142.244,88.5146
207.6,0.0218373,88.4928,142.244,88.5146
207.7,0.0217805,88.4928,142.244,88.5146
207.8,0.0217238,88.4929,142.244,88.5146
207.9,0.0216673,88.493,142.243,88.5146
208,0.021611,88.493,142.243,88.5146
208.1,0.0215548,88.4931,142.243,88.5146
208.2,0.0214987,88.4931,142.243,88.5146
208.3,0.0214428,88.4932,142.243,88.5146
208.4,0.021387,88.4932,142.243,88.5146
208.5,0.0213314,88.4933,142.243,88.5146
208.6,0.0212759,88.4934,142.243,88.5146
208.7,0.0212206,88.4934,142.243,88.5146
208.8,0.0211654,88.4935,142.243,88.5146
208.9,0.0211103,88.4935,142.243,88.5146
209,0.0210554,88.4936,142.243,88.5146
209.1,0.0210007,88.4936,142.243,88.5146
209.2,0.0209461,88.4937,142.242,88.5146
209.3,0.0208916,88.4937,142.242,88.5146
209.4,0.0208372,88.4938,142.242,88.5146
209.5,0.0207831,88.4938,142.242,88.5146
209.6,0.020729,88.4939,142.242,88.5146
209.7,0.0206751,88.494,142.242,88.5146
209.8,0.0206213,88.494,142.242,88.5146
209.9,0.0205677,88.4941,142.242,88.5146
210,0.0205142,88.4941,142.242,88.5146
210.1,0.0204608,88.4942,142.242,88.5146
210.2,0.0204076,88.4942,142.242,88.5146
210.3,0.0203545,88.4943,142.242,88.5146
210.4,0.0203016,88.4943,142.242,88.5146
210.5,0.0202488,88.4944,142.241,88.5146
210.6,0.0201961,88.4944,142.241,88.5146
210.7,0.0201436,88.4945,142.241,88.5146
210.8,0.0200912,88.4945,142.241,88.5146
210.9,0.020039,88.4946,142.241,88.5146
211,0.0199868,88.4946,142.241,88.5146
211.1,0.0199349,88.4947,142.241,88.5146
211.2,0.019883,88.4947,142.241,88.5146
211.3,0.0198313,88.4948,142.241,88.5146
211.4,0.0197797,88.4948,142.241,88.5146
211.5,0.0197283,88.4949,142.241,88.5146
211.6,0.019677,88.495,142.241,88.5146
211.7,0.0196258,88.495,142.241,88.5146
211.8,0.0195747,88.4951,142.241,88.5146
211.9,0.0195238,88.4951,142.24,88.5146
212,0.019473,88.4952,142.24,88.5146
212.1,0.0194224,88.4952,142.24,88.5146
212.2,0.0193719,88.4953,142.24,88.5146
212.3,0.0193215,88.4953,142.24,88.5146
212.4,0.0192712,88.4954,142.24,88.5146
212.5,0.0192211,88.4954,142.24,88.5146
212.6,0.0191711,88.4955,142.24,88.5146
212.7,0.0191213,88.4955,142.24,88.5146
212.8,0.0190715,88.4956,142.24,88.5146
212.9,0.0190219,88.4956,142.24,88.5146
213,0.0189725,88.4957,142.24,88.5146
213.1,0.0189231,88.4957,142.24,88.5146
213.2,0.0188739,88.4958,142.24,88.5146
213.3,0.0188248,88.4958,142.24,88.5146
213.4,0.0187759,88.4959,142.239,88.5146
213.5,0.018727,88.4959,142.239,88.5146
213.6,0.0186783,88.4959,142.239,88.5146
213.7,0.0186297,88.496,142.239,88.5146
213.8,0.0185813,88.496,142.239,88.5146
213.9,0.018533,88.4961,142.239,88.5146
214,0.0184847,88.4961,142.239,88.5146
214.1,0.0184367,88.4962,142.239,88.5146
214.2,0.0183887,88.4962,142.239,88.5146
214.3,0.0183409,88.4963,142.239,88.5146
214.4,0.0182932,88.4963,142.239,88.5146
214.5,0.0182456,88.4964,142.239,88.5146
214.6,0.0181982,88.4964,142.239,88.5146
214.7,0.0181508,88.4965,142.239,88.5146
214.8,0.0181036,88.4965,142.239,88.5146
214.9,0.0180565,88.4966,142.238,88.5146
215,0.0180096,88.4966,142.238,88.5146
215.1,0.0179627,88.4967,142.238,88.5146
215.2,0.017916,88.4967,142.238,88.5146
215.3,0.0178694,88.4968,142.238,88.5146
215.4,0.0178229,88.4968,142.238,88.5146
215.5,0.0177766,88.4969,142.238,88.5146
215.6,0.0177304,88.4969,142.238,88.5146
215.7,0.0176842,88.4969,142.238,88.5146
215.8,0.0176382,88.497,142.238,88.5146
215.9,0.0175924,88.497,142.238,88.5146
216,0.0175466,88.4971,142.238,88.5146
216.1,0.017501,88.4971,142.238,88.5146
216.2,0.0174555,88.4972,142.238,88.5146
216.3,0.0174101,88.4972,142.238,88.5146
216.4,0.0173648,88.4973,142.238,88.5146
216.5,0.0173196,88.4973,142.237,88.5146
216.6,0.0172746,88.4974,142.237,88.5146
216.7,0.0172296,88.4974,142.237,88.5146
216.8,0.0171848,88.4974,142.237,88.5146
216.9,0.0171401,88.4975,142.237,88.5146
217,0.0170956,88.4975,142.237,88.5146
217.1,0.0170511,88.4976,142.237,88.5146
217.2,0.0170067,88.4976,142.237,88.5146
217.3,0.0169625,88.4977,142.237,88.5146
217.4,0.0169184,88.4977,142.237,88.5146
217.5,0.0168744,88.4978,142.237,88.5146
217.6,0.0168305,88.4978,142.237,88.5146
217.7,0.0167867,88.4978,142.237,88.5146
217.8,0.0167431,88.4979,142.237,88.5146
217.9,0.0166995,88.4979,142.237,88.5146
218,0.0166561,88.498,142.237,88.5146
218.1,0.0166128,88.498,142.236,88.5146
218.2,0.0165696,88.4981,142.236,88.5146
218.3,0.0165265,88.4981,142.236,88.5146
218.4,0.0164835,88.4981,142.236,88.5146
218.5,0.0164406,88.4982,142.236,88.5146
218.6,0.0163979,88.4982,142.236,88.5146
218.7,0.0163552,88.4983,142.236,88.5146
218.8,0.0163127,88.4983,142.236,88.5146
218.9,0.0162702,88.4984,142.236,88.5146
219,0.0162279,88.4984,142.236,88.5146
219.1,0.0161857,88.4984,142.236,88.5146
219.2,0.0161436,88.4985,142.236,88.5146
219.3,0.0161016,88.4985,142.236,88.5146
219.4,0.0160598,88.4986,142.236,88.5146
219.5,0.016018,88.4986,142.236,88.5146
219.6,0.0159763,88.4987,142.236,88.5146
219.7,0.0159348,88.4987,142.236,88.5146
219.8,0.0158933,88.4987,142.235,88.5146
219.9,0.015852,88.4988,142.235,88.5146
220,0.0158108,88.4988,142.235,88.5146
220.1,0.0157696,88.4989,142.235,88.5146
220.2,0.0157286,88.4989,142.235,88.5146
220.3,0.0156877,88.4989,142.235,88.5146
220.4,0.0156469,88.499,142.235,88.5146
220.5,0.0156062,88.499,142.235,88.5146
220.6,0.0155656,88.4991,142.235,88.5146
220.7,0.0155251,88.4991,142.235,88.5146
220.8,0.0154848,88.4991,142.235,88.5146
220.9,0.0154445,88.4992,142.235,88.5146
221,0.0154043,88.4992,142.235,88.5146
221.1,0.0153643,88.4993,142.235,88.5146
221.2,0.0153243,88.4993,142.235,88.5146
221.3,0.0152844,88.4993,142.235,88.5146
221.4,0.0152447,88.4994,142.235,88.5146
221.5,0.015205,88.4994,142.235,88.5146
221.6,0.0151655,88.4995,142.234,88.5146
221.7,0.015126,88.4995,142.234,88.5146
221.8,0.0150867,88.4995,142.234,88.5146
221.9,0.0150475,88.4996,142.234,88.5146
222,0.0150083,88.4996,142.234,88.5146
222.1,0.0149693,88.4997,142.234,88.5146
222.2,0.0149304,88.4997,142.234,88.5146
222.3,0.0148915,88.4997,142.234,88.5146
222.4,0.0148528,88.4998,142.234,88.5146
222.5,0.0148142,88.4998,142.234,88.5146
222.6,0.0147756,88.4999,142.234,88.5146
222.7,0.0147372,88.4999,142.234,88.5146
222.8,0.0146989,88.4999,142.234,88.5146
222.9,0.0146607,88.5,142.234,88.5146
223,0.0146225,88.5,142.234,88.5146
223.1,0.0145845,88.5,142.234,88.5146
223.2,0.0145466,88.5001,142.234,88.5146
223.3,0.0145087,88.5001,142.234,88.5146
223.4,0.014471,88.5002,142.234,88.5146
223.5,0.0144334,88.5002,142.233,88.5146
223.6,0.0143958,88.5002,142.233,88.5146
223.7,0.0143584,88.5003,142.233,88.5146
223.8,0.014321,88.5003,142.233,88.5146
223.9,0.0142838,88.5003,142.233,88.5146
224,0.0142466,88.5004,142.233,88.5146
224.1,0.0142096,88.5004,142.233,88.5146
224.2,0.0141726,88.5005,142.233,88.5146
224.3,0.0141358,88.5005,142.233,88.5146
224.4,0.014099,88.5005,142.233,88.5146
224.5,0.0140623,88.5006,142.233,88.5146
224.6,0.0140258,88.5006,142.233,88.5146
224.7,0.0139893,88.5006,142.233,88.5146
224.8,0.0139529,88.5007,142.233,88.5146
224.9,0.0139166,88.5007,142.233,88.5146
225,0.0138804,88.5007,142.233,88.5146
225.1,0.0138443,88.5008,142.233,88.5146
225.2,0.0138083,88.5008,142.233,88.5146
225.3,0.0137724,88.5009,142.233,88.5146
225.4,0.0137366,88.5009,142.233,88.5146
225.5,0.0137008,88.5009,142.232,88.5146
225.6,0.0136652,88.501,142.232,88.5146
225.7,0.0136297,88.501,142.232,88.5146
225.8,0.0135942,88.501,142.232,88.5146
225.9,0.0135589,88.5011,142.232,88.5146
226,0.0135236,88.5011,142.232,88.5146
226.1,0.0134884,88.5011,142.232,88.5146
226.2,0.0134533,88.5012,142.232,88.5146
226.3,0.0134183,88.5012,142.232,88.5146
226.4,0.0133834,88.5012,142.232,88.5146
226.5,0.0133486,88.5013,142.232,88.5146
226.6,0.0133139,88.5013,142.232,88.5146
226.7,0.0132793,88.5013,142.232,88.5146
226.8,0.0132448,88.5014,142.232,88.5146
226.9,0.0132103,88.5014,142.232,88.5146
227,0.0131759,88.5015,142.232,88.5146
227.1,0.0131417,88.5015,142.232,88.5146
227.2,0.0131075,88.5015,142.232,88.5146
227.3,0.0130734,88.5016,142.232,88.5146
227.4,0.0130394,88.5016,142.232,88.5146
227.5,0.0130055,88.5016,142.231,88.5146
227.6,0.0129717,88.5017,142.231,88.5146
227.7,0.0129379,88.5017,142.231,88.5146
227.8,0.0129043,88.5017,142.231,88.5146
227.9,0.0128707,88.5018,142.231,88.5146
228,0.0128372,88.5018,142.231,88.5146
228.1,0.0128039,88.5018,142.231,88.5146
228.2,0.0127706,88.5019,142.231,88.5146
228.3,0.0127373,88.5019,142.231,88.5146
228.4,0.0127042,88.5019,142.231,88.5146
228.5,0.0126712,88.502,142.231,88.5146
228.6,0.0126382,88.502,142.231,88.5146
228.7,0.0126053,88.502,142.231,88.5146
228.8,0.0125726,88.5021,142.231,88.5146
228.9,0.0125399,88.5021,142.231,88.5146
229,0.0125072,88.5021,142.231,88.5146
229.1,0.0124747,88.5022,142.231,88.5146
229.2,0.0124423,88.5022,142.231,88.5146
229.3,0.0124099,88.5022,142.231,88.5146
229.4,0.0123776,88.5023,142.231,88.5146
229.5,0.0123454,88.5023,142.231,88.5146
229.6,0.0123133,88.5023,142.231,88.5146
229.7,0.0122813,88.5023,142.23,88.5146
229.8,0.0122494,88.5024,142.23,88.5146
229.9,0.0122175,88.5024,142.23,88.5146
230,0.0121857,88.5024,142.23,88.5146
230.1,0.012154,88.5025,142.23,88.5146
230.2,0.0121224,88.5025,142.23,88.5146
230.3,0.0120909,88.5025,142.23,88.5146
230.4,0.0120595,88.5026,142.23,88.5146
230.5,0.0120281,88.5026,142.23,88.5146
230.6,0.0119968,88.5026,142.23,88.5146
230.7,0.0119656,88.5027,142.23,88.5146
230.8,0.0119345,88.5027,142.23,88.5146
230.9,0.0119034,88.5027,142.23,88.5146
231,0.0118725,88.5028,142.23,88.5146
231.1,0.0118416,88.5028,142.23,88.5146
231.2,0.0118108,88.5028,142.23,88.5146
231.3,0.0117801,88.5028,142.23,88.5146
231.4,0.0117494,88.5029,142.23,88.5146
231.5,0.0117189,88.5029,142.23,88.5146
231.6,0.0116884,88.5029,142.23,88.5146
231.7,0.011658,88.503,142.23,88.5146
231.8,0.0116277,88.503,142.23,88.5146
231.9,0.0115974,88.503,142.23,88.5146
232,0.0115673,88.5031,142.23,88.5146
232.1,0.0115372,88.5031,142.229,88.5146
232.2,0.0115072,88.5031,142.229,88.5146
232.3,0.0114773,88.5032,142.229,88.5146
232.4,0.0114474,88.5032,142.229,88.5146
232.5,0.0114176,88.5032,142.229,88.5146
232.6,0.0113879,88.5032,142.229,88.5146
232.7,0.0113583,88.5033,142.229,88.5146
232.8,0.0113288,88.5033,142.229,88.5146
232.9,0.0112993,88.5033,142.229,88.5146
233,0.0112699,88.5034,142.229,88.5146
233.1,0.0112406,88.5034,142.229,88.5146
233.2,0.0112114,88.5034,142.229,88.5146
233.3,0.0111822,88.5034,142.229,88.5146
233.4,0.0111531,88.5035,142.229,88.5146
233.5,0.0111241,88.5035,142.229,88.5146
233.6,0.0110952,88.5035,142.229,88.5146
233.7,0.0110663,88.5036,142.229,88.5146
233.8,0.0110376,88.5036,142.229,88.5146
233.9,0.0110089,88.5036,142.229,88.5146
234,0.0109802,88.5036,142.229,88.5146
234.1,0.0109517,88.5037,142.229,88.5146
234.2,0.0109232,88.5037,142.229,88.5146
234.3,0.0108948,88.5037,142.229,88.5146
234.4,0.0108664,88.5038,142.229,88.5146
234.5,0.0108382,88.5038,142.229,88.5146
234.6,0.01081,88.5038,142.228,88.5146
234.7,0.0107819,88.5038,142.228,88.5146
234.8,0.0107538,88.5039,142.228,88.5146
234.9,0.0107259,88.5039,142.228,88.5146
235,0.010698,88.5039,142.228,88.5146
235.1,0.0106701,88.504,142.228,88.5146
235.2,0.0106424,88.504,142.228,88.5146
235.3,0.0106147,88.504,142.228,88.5146
235.4,0.0105871,88.504,142.228,88.5146
235.5,0.0105596,88.5041,142.228,88.5146
235.6,0.0105321,88.5041,142.228,88.5146
235.7,0.0105047,88.5041,142.228,88.5146
235.8,0.0104774,88.5042,142.228,88.5146
235.9,0.0104501,88.5042,142.228,88.5146
236,0.010423,88.5042,142.228,88.5146
236.1,0.0103959,88.5042,142.228,88.5146
236.2,0.0103688,88.5043,142.228,88.5146
236.3,0.0103418,88.5043,142.228,88.5146
236.4,0.0103149,88.5043,142.228,88.5146
236.5,0.0102881,88.5043,142.228,88.5146
236.6,0.0102614,88.5044,142.228,88.5146
236.7,0.0102347,88.5044,142.228,88.5146
236.8,0.0102081,88.5044,142.228,88.5146
236.9,0.0101815,88.5044,142.228,88.5146
237,0.010155,88.5045,142.228,88.5146
237.1,0.0101286,88.5045,142.228,88.5146
237.2,0.0101023,88.5045,142.227,88.5146
237.3,0.010076,88.5046,142.227,88.5146
237.4,0.0100498,88.5046,142.227,88.5146
237.5,0.0100237,88.5046,142.227,88.5146
237.6,0.00999758,88.5046,142.227,88.5146
237.7,0.00997158,88.5047,142.227,88.5146
237.8,0.00994564,88.5047,142.227,88.5146
237.9,0.00991978,88.5047,142.227,88.5146
238,0.00989398,88.5047,142.227,88.5146
238.1,0.00986824,88.5048,142.227,88.5146
238.2,0.00984258,88.5048,142.227,88.5146
238.3,0.00981698,88.5048,142.227,88.5146
238.4,0.00979145,88.5048,142.227,88.5146
238.5,0.00976598,88.5049,142.227,88.5146
238.6,0.00974058,88.5049,142.227,88.5146
238.7,0.00971525,88.5049,142.227,88.5146
238.8,0.00968998,88.5049,142.227,88.5146
238.9,0.00966478,88.505,142.227,88.5146
239,0.00963964,88.505,142.227,88.5146
239.1,0.00961457,88.505,142.227,88.5146
239.2,0.00958956,88.505,142.227,88.5146
239.3,0.00956462,88.5051,142.227,88.5146
239.4,0.00953975,88.5051,142.227,88.5146
239.5,0.00951493,88.5051,142.227,88.5146
239.6,0.00949019,88.5051,142.227,88.5146
239.7,0.0094655,88.5052,142.227,88.5146
239.8,0.00944089,88.5052,142.227,88.5146
239.9,0.00941633,88.5052,142.227,88.5146
240,0.00939184,88.5052,142.227,88.5146
240.1,0.00936741,88.5053,142.226,88.5146
240.2,0.00934305,88.5053,142.226,88.5146
240.3,0.00931875,88.5053,142.226,88.5146
240.4,0.00929451,88.5053,142.226,88.5146
240.5,0.00927034,88.5054,142.226,88.5146
240.6,0.00924623,88.5054,142.226,88.5146
240.7,0.00922218,88.5054,142.226,88.5146
240.8,0.0091982,88.5054,142.226,88.5146
240.9,0.00917427,88.5055,142.226,88.5146
241,0.00915041,88.5055,142.226,88.5146
241.1,0.00912661,88.5055,142.226,88.5146
241.2,0.00910288,88.5055,142.226,88.5146
241.3,0.0090792,88.5055,142.226,88.5146
241.4,0.00905559,88.5056,142.226,88.5146
241.5,0.00903204,88.5056,142.226,88.5146
241.6,0.00900854,88.5056,142.226,88.5146
241.7,0.00898511,88.5056,142.226,88.5146
241.8,0.00896175,88.5057,142.226,88.5146
